# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Feb 09 16:31:59 GMT 2025 [seed=1739118718494]
# table.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
475000	-765.7279520288895	-31.49009697211082	-734.2378550567787	0.5626574197133702	3.786443128655856	0.6353839951329879	1.0	1.0	-734.2378550567787	0.0	-31.943622718242846
476000	-774.0477603904101	-35.301698666586674	-738.7460617238235	0.3857829518092536	3.582710747496557	0.5324660734329315	1.0	1.0	-738.7460617238235	0.0	-35.93193476189791
477000	-775.7415129231631	-47.94913120145029	-727.7923817217128	0.3923841007781646	4.073460293141793	0.6479166597748438	1.0	1.0	-727.7923817217128	0.0	-48.38312440382984
478000	-777.2246130152201	-35.18312704909322	-742.041485966127	0.36889122578664657	3.7241391914901816	0.6799510331247576	1.0	1.0	-742.041485966127	0.0	-35.56886154262866
479000	-775.8407163800697	-44.00124612708782	-731.8394702529819	0.41241038138587427	3.91828310841733	0.7254974454978063	1.0	1.0	-731.8394702529819	0.0	-44.322143854794874
480000	-776.7168999516517	-39.95742709982742	-736.7594728518243	0.23005610373415925	3.257412618407696	0.6728857335338777	1.0	1.0	-736.7594728518243	0.0	-40.35360685032547
481000	-774.1318953443537	-39.06118476417815	-735.0707105801755	0.2908063244956254	3.4924079323402344	0.6754334159040275	1.0	1.0	-735.0707105801755	0.0	-39.4535854607286
482000	-778.8790888414701	-50.32969347494994	-728.5493953665201	0.3657019235287514	4.020684134633413	0.7683662081691958	1.0	1.0	-728.5493953665201	0.0	-50.593182300899706
483000	-773.0000062830735	-34.32699085153262	-738.6730154315409	0.2822762107761002	3.329811068225698	0.6348574448031001	1.0	1.0	-738.6730154315409	0.0	-34.78134565321817
484000	-780.6808693761398	-44.884131817712294	-735.7967375584275	0.40381739557165053	4.090038058726163	0.6271769526068096	1.0	1.0	-735.7967375584275	0.0	-45.35065837483484
485000	-785.6954042656491	-46.94333409684931	-738.7520701687998	0.77126637707805	4.945998943400796	0.6495249608001231	1.0	1.0	-738.7520701687998	0.0	-47.374848109686084
486000	-776.8528222420775	-40.26941687772299	-736.5834053643546	0.5383367488782806	4.190482477278511	0.5224399937825311	1.0	1.0	-736.5834053643546	0.0	-40.91866202391658
487000	-784.3625140022895	-49.447518155379015	-734.9149958469104	0.35829314280913604	4.149449692499784	1.003342453566755	1.0	1.0	-734.9149958469104	0.0	-49.44418127541396
488000	-777.6652343030006	-43.10139442257539	-734.5638398804252	0.6160601874537335	4.382617970504704	0.6583796518211201	1.0	1.0	-734.5638398804252	0.0	-43.519367958188674
489000	-772.1357282517041	-35.216041829583425	-736.9196864221207	0.33363576323951716	3.4636513793652166	0.5242125266377146	1.0	1.0	-736.9196864221207	0.0	-35.86189992130543
490000	-792.4137255209212	-56.59421083825441	-735.8195146826667	0.36378660945572805	4.355660221808628	0.7973972815147699	1.0	1.0	-735.8195146826667	0.0	-56.82061309150145
491000	-780.0014070248126	-46.30514178733992	-733.6962652374726	0.26111249875341275	3.5770160056427285	0.9049782079747529	1.0	1.0	-733.6962652374726	0.0	-46.40498620251791
492000	-789.1634513881977	-43.57298829646618	-745.5904630917315	0.5169661548711257	3.9937296072336834	0.7456921275152052	1.0	1.0	-745.5904630917315	0.0	-43.86643075814843
493000	-786.7832272013512	-43.749136734820354	-743.0340904665309	0.31023984294173257	3.6461032169648147	0.6065585109284153	1.0	1.0	-743.0340904665309	0.0	-44.24909081700267
494000	-784.2969935763838	-49.522230716099436	-734.7747628602843	0.3230752526809377	3.9439261830009524	1.0117617245848123	1.0	1.0	-734.7747628602843	0.0	-49.510537622991826
495000	-796.5341835559597	-48.492540982485046	-748.0416425734746	0.28725946460427015	3.8560247633183047	0.7885527559502687	1.0	1.0	-748.0416425734746	0.0	-48.73009695060023
496000	-788.1280792908233	-41.29788501098145	-746.8301942798419	0.32709089691781806	3.614080220913998	0.6751624909846116	1.0	1.0	-746.8301942798419	0.0	-41.69068690069659
497000	-797.7988744349682	-55.123379301574396	-742.6754951333938	0.29248353376564434	4.0765008698597915	0.7617354525317391	1.0	1.0	-742.6754951333938	0.0	-55.39553526032428
498000	-780.6064630257471	-48.138229820823774	-732.4682332049233	0.30246424011380213	3.643752597197215	0.7828910529391905	1.0	1.0	-732.4682332049233	0.0	-48.38299155407898
499000	-793.1673380770559	-46.595456689261866	-746.5718813877941	0.31486393258607775	3.6527820363446244	0.763585420183469	1.0	1.0	-746.5718813877941	0.0	-46.865186970120746
500000	-810.813742287655	-63.799933235656184	-747.0138090519988	0.33740886019438177	4.729377655782819	0.8556766421267101	1.0	1.0	-747.0138090519988	0.0	-63.955795964408615
501000	-798.2469012678378	-50.114937425642836	-748.1319638421949	0.3897799366055981	3.98498575168246	0.7377935449259694	1.0	1.0	-748.1319638421949	0.0	-50.419028668604426
502000	-799.1603530601908	-50.10427020070772	-749.0560828594831	1.2923403224513972	5.935139022017634	0.8289408517281436	1.0	1.0	-749.0560828594831	0.0	-50.29187667606069
503000	-783.312185867507	-45.73257064692468	-737.5796152205822	2.1616934384315063	7.54903610461752	0.6653434374297571	1.0	1.0	-737.5796152205822	0.0	-46.14002257132111
504000	-795.900489586969	-55.58613549683974	-740.3143540901293	0.5032569755358178	4.688578808880475	0.8222506225869914	1.0	1.0	-740.3143540901293	0.0	-55.78184553359813
505000	-793.2604326527274	-44.592228982737275	-748.6682036699901	0.4199520078474556	4.025856684042492	0.6977378862798254	1.0	1.0	-748.6682036699901	0.0	-44.95214075059177
506000	-807.7265741361666	-49.461633448866465	-758.2649406873002	0.38656201523952666	4.167937391184984	0.7249720505411931	1.0	1.0	-758.2649406873002	0.0	-49.78325562473465
507000	-769.068066994279	-40.77988728222469	-728.2881797120543	0.8167191664487632	5.0732908628019935	0.6317167001426691	1.0	1.0	-728.2881797120543	0.0	-41.23920152684607
508000	-770.2387227290815	-39.03980475358907	-731.1989179754925	0.6433788916648712	4.362151354471809	0.6899217477722606	1.0	1.0	-731.1989179754925	0.0	-39.41098185045685
509000	-785.9422100769009	-48.526873874648885	-737.415336202252	0.432725540341039	4.2488613941147815	0.821167498360637	1.0	1.0	-737.415336202252	0.0	-48.723902047515644
510000	-769.5760506374497	-42.27722592612329	-727.2988247113265	0.3143353407660379	3.61042036225645	0.6718144933268643	1.0	1.0	-727.2988247113265	0.0	-42.674998954308414
511000	-773.9493667671243	-44.56762347528931	-729.3817432918349	0.7515696722984574	4.555099228645824	0.7287879955490792	1.0	1.0	-729.3817432918349	0.0	-44.883995880011106
512000	-779.9436725576186	-45.72697956440734	-734.2166929932113	0.36210757927682635	3.914347993885534	0.7261206245707494	1.0	1.0	-734.2166929932113	0.0	-46.04701869283945
513000	-773.6643077687522	-37.403112191314456	-736.2611955774378	0.35016032212052395	3.673230426175315	0.686573662393507	1.0	1.0	-736.2611955774378	0.0	-37.77915394949053
514000	-780.2910526648714	-43.3399941302301	-736.9510585346412	0.3733709089920047	3.9790766334426166	0.8249426649449214	1.0	1.0	-736.9510585346412	0.0	-43.532435522349
515000	-784.7794303911253	-45.37145184230958	-739.4079785488157	0.37706861652938506	3.999246755993213	0.7047927677688811	1.0	1.0	-739.4079785488157	0.0	-45.72130330813724
516000	-780.5228217723569	-45.96849818542147	-734.5543235869354	0.3973157027209295	3.8853340607568936	0.7592257184085386	1.0	1.0	-734.5543235869354	0.0	-46.24395434203177
517000	-776.9682024752221	-46.426096231638056	-730.542106243584	0.4592342269086093	4.08996286097428	0.7740590433061146	1.0	1.0	-730.542106243584	0.0	-46.68220335661861
518000	-770.2038899268475	-40.064690510016305	-730.1391994168313	0.3383585797574599	3.6087765494635793	0.6786822295914284	1.0	1.0	-730.1391994168313	0.0	-40.452292768660996
519000	-779.2261468068654	-42.71792578441737	-736.508221022448	0.5299071928755338	4.323519401786406	0.6743066313704177	1.0	1.0	-736.508221022448	0.0	-43.11199611327611
520000	-775.5448108302962	-39.97799860295752	-735.5668122273387	0.6271415151226971	4.276313073116086	0.6692499236012049	1.0	1.0	-735.5668122273387	0.0	-40.37959631371499
521000	-784.2115747945236	-40.542350999335994	-743.6692237951876	0.4867547052421765	3.8914856609577817	0.6100335321538334	1.0	1.0	-743.6692237951876	0.0	-41.03659235193757
522000	-797.8955474820472	-47.99244208627472	-749.9031053957724	0.29866860180074045	3.7176375428432715	0.8321025937783799	1.0	1.0	-749.9031053957724	0.0	-48.17624162222785
523000	-796.9757279435573	-50.754215089659944	-746.2215128538974	0.45349283703272525	4.29500534086391	0.8634847859270864	1.0	1.0	-746.2215128538974	0.0	-50.90099409030743
524000	-765.8770260029935	-31.999458487798172	-733.8775675151953	0.5812246194558186	3.998214059296096	0.6212333741028273	1.0	1.0	-733.8775675151953	0.0	-32.47550695175505
525000	-776.6030892733456	-43.16657866646318	-733.4365106068825	0.8545850201556043	5.448214089968461	0.7034462145143836	1.0	1.0	-733.4365106068825	0.0	-43.51834252597093
526000	-788.9314305822236	-44.63582574891015	-744.2956048333134	0.3959220803466498	3.9049239418203774	0.8889299279400545	1.0	1.0	-744.2956048333134	0.0	-44.75356261671968
527000	-785.3487610674836	-49.87233442356585	-735.4764266439178	0.4327508370712742	4.357057648959302	0.9565619017980025	1.0	1.0	-735.4764266439178	0.0	-49.91674419879475
528000	-772.6824572631456	-47.29924744610081	-725.3832098170448	0.43711468726738834	4.2257650678984655	0.7469017142742349	1.0	1.0	-725.3832098170448	0.0	-47.59106912255676
529000	-780.2768229038435	-44.70486441094967	-735.5719584928938	0.26067205210490224	3.708115130567387	0.7133196655485954	1.0	1.0	-735.5719584928938	0.0	-45.04269003123343
530000	-781.727196621518	-48.77354637596433	-732.9536502455537	0.417954741939112	4.329804920493866	0.8330945148729839	1.0	1.0	-732.9536502455537	0.0	-48.95615455600316
531000	-777.4169619951361	-38.98416056746479	-738.4328014276714	0.5027734618407573	3.8473214014257464	0.733878710694153	1.0	1.0	-738.4328014276714	0.0	-39.293572075792596
532000	-797.042846117055	-51.611235212763006	-745.4316109042919	0.3284644577216473	3.890544015272721	0.6937172036360475	1.0	1.0	-745.4316109042919	0.0	-51.97692610186003
533000	-788.9122886852293	-43.4049271458692	-745.5073615393601	0.3804609556087106	3.929736460587441	0.6201660495742022	1.0	1.0	-745.5073615393601	0.0	-43.88269516079616
534000	-795.6794508849562	-56.760411091651655	-738.9190397933045	0.46182910586851833	4.602402048297308	0.6960356407238504	1.0	1.0	-738.9190397933045	0.0	-57.122765503693834
535000	-792.602353530154	-52.395980747563904	-740.20637278259	0.35205173042462967	3.831419910265652	0.7635530422556298	1.0	1.0	-740.20637278259	0.0	-52.66575343181795
536000	-789.6301360080482	-50.42284678036924	-739.207289227679	1.5006817938184893	6.207543571354029	0.7411858351998551	1.0	1.0	-739.207289227679	0.0	-50.72235067577434
537000	-791.743857902391	-56.29012621403328	-735.4537316883577	2.889938596197011	8.977761504127388	0.681969387003849	1.0	1.0	-735.4537316883577	0.0	-56.67289672329049
538000	-797.3498302681297	-59.90541866421725	-737.4444116039125	1.6681713149140003	6.871838634129562	0.9800911300154216	1.0	1.0	-737.4444116039125	0.0	-59.925528386066354
539000	-782.2323211971024	-47.619589420983274	-734.6127317761191	0.3423330648219382	3.8483566535695446	0.7591015623267452	1.0	1.0	-734.6127317761191	0.0	-47.89520912083441
540000	-791.8169573350857	-50.50410162656947	-741.3128557085163	0.584680225886573	4.52486989108665	0.8811083393320904	1.0	1.0	-741.3128557085163	0.0	-50.63067631406078
541000	-790.2063911778205	-48.6662345641858	-741.5401566136347	0.5579021054029338	4.491481233811874	0.7411063943278521	1.0	1.0	-741.5401566136347	0.0	-48.965845646109855
542000	-769.3232398554052	-36.00252745094135	-733.3207124044638	0.3702165935593477	3.723989758014945	0.6774909783731891	1.0	1.0	-733.3207124044638	0.0	-36.39188649333258
543000	-778.2128463191849	-44.26411276813794	-733.948733551047	0.22771862257762043	3.6333859821253265	0.771673460849394	1.0	1.0	-733.948733551047	0.0	-44.52330656477012
544000	-783.9555984234419	-45.4618314240779	-738.493766999364	0.32636229920843823	3.8975097087199084	0.7427226535922861	1.0	1.0	-738.493766999364	0.0	-45.75926400719724
545000	-782.2251467605977	-52.00995613787979	-730.2151906227178	0.2627757708485625	3.98519141792776	0.858206001328602	1.0	1.0	-730.2151906227178	0.0	-52.16286725142348
546000	-795.6506890157373	-45.708433731708254	-749.942255284029	0.35773505167495345	4.032745445915646	0.750009926231885	1.0	1.0	-749.942255284029	0.0	-45.99610256929172
547000	-795.9413721430943	-48.090790783576814	-747.8505813595175	0.2502009230606977	3.746343700752844	0.7337035341557198	1.0	1.0	-747.8505813595175	0.0	-48.400441019975744
548000	-790.464433547556	-51.573300416025106	-738.891133131531	0.23934763395901515	3.8298764102335636	0.7996275841454441	1.0	1.0	-738.891133131531	0.0	-51.79690959556545
549000	-800.1555739199075	-58.4081940559338	-741.7473798639737	0.2561068806856439	3.94854291046774	0.8080979614061525	1.0	1.0	-741.7473798639737	0.0	-58.62126604439964
550000	-782.5508270480698	-42.32153875213999	-740.2292882959298	0.2786611966175415	3.502905329146097	0.6029056462405125	1.0	1.0	-740.2292882959298	0.0	-42.827533320554544
551000	-778.7316586043911	-46.31395736628463	-732.4177012381065	0.3580385732731144	3.788041268807114	0.7466287384715544	1.0	1.0	-732.4177012381065	0.0	-46.60614458708582
552000	-773.2196200987368	-49.260873487220415	-723.9587466115163	0.3157644228330752	3.6555061468759873	0.7396825842639538	1.0	1.0	-723.9587466115163	0.0	-49.562407612229286
553000	-788.7707981357366	-54.142655306162226	-734.6281428295745	0.2837297371165991	3.7572249578725545	0.9620695210913475	1.0	1.0	-734.6281428295745	0.0	-54.181323869863036
554000	-787.9172138092911	-42.2399648316627	-745.6772489776283	0.29082117443933964	3.154096115317343	0.7714996902428978	1.0	1.0	-745.6772489776283	0.0	-42.49938384036146
555000	-771.3655729793682	-39.9186348079875	-731.4469381713807	0.27872270609863614	3.2700512754154687	0.61061487361031	1.0	1.0	-731.4469381713807	0.0	-40.411923647977446
556000	-776.97345749775	-50.176982367592856	-726.7964751301572	0.23564524797413175	3.65453854164062	0.8286909256244529	1.0	1.0	-726.7964751301572	0.0	-50.3648903889333
557000	-777.060614496622	-32.375143079677784	-744.6854714169442	0.2690129982462359	3.426039222696713	0.6828877501199081	1.0	1.0	-744.6854714169442	0.0	-32.75656786090284
558000	-772.6408671489376	-36.8742706207241	-735.7665965282134	0.22675223063607014	3.140666426833195	0.4942588390813833	1.0	1.0	-735.7665965282134	0.0	-37.578966554008595
559000	-789.7967794177707	-49.07023191299104	-740.7265475047797	0.32766087296064983	3.785892947608285	0.6333618004882404	1.0	1.0	-740.7265475047797	0.0	-49.52694536837752
560000	-778.3417338997133	-50.921282999791146	-727.4204508999221	0.34655080975237185	4.204224820395789	0.8609826618755005	1.0	1.0	-727.4204508999221	0.0	-51.070963911762796
561000	-782.0052386461846	-35.881868627888764	-746.1233700182959	0.4081536666063692	3.7119624596550356	0.46383728260491436	1.0	1.0	-746.1233700182959	0.0	-36.65009010020976
562000	-793.1555072317007	-46.73365598769772	-746.4218512440029	0.44645585252903736	4.19123306860622	0.8329701158995843	1.0	1.0	-746.4218512440029	0.0	-46.916413500447106
563000	-778.8434932533278	-40.932449087496806	-737.911044165831	0.26881271527569234	3.4688776592338098	0.7503983503127803	1.0	1.0	-737.911044165831	0.0	-41.21960016721977
564000	-797.1351475653511	-47.813856598052425	-749.3212909672986	0.2901052379859683	3.7118647367384003	0.6871474139510543	1.0	1.0	-749.3212909672986	0.0	-48.18906303150241
565000	-789.8195737623558	-45.98360505382007	-743.8359687085358	0.38047580008250576	3.8769803429568936	0.7080942391045498	1.0	1.0	-743.8359687085358	0.0	-46.32878314190639
566000	-780.6066466779422	-43.133768851584044	-737.4728778263582	0.2932245778741644	3.5387519724267267	0.6983252161926791	1.0	1.0	-737.4728778263582	0.0	-43.49283921055599
567000	-769.8752137436302	-41.021390353730254	-728.8538233899	0.2449829599308628	3.412828785486278	0.747981679960601	1.0	1.0	-728.8538233899	0.0	-41.31176714708908
568000	-775.8231268215834	-43.31220761845208	-732.5109192031314	0.2818781227416754	3.71900202302769	0.7118377823640617	1.0	1.0	-732.5109192031314	0.0	-43.65211284575858
569000	-774.3130834646391	-38.15335669193154	-736.1597267727076	0.30807431589044876	3.5143982390885102	0.6338266475035045	1.0	1.0	-736.1597267727076	0.0	-38.60933648053491
570000	-783.292746423943	-48.68394975130453	-734.6087966726384	0.4591052190672881	4.286301401813992	0.8224610824302638	1.0	1.0	-734.6087966726384	0.0	-48.879403864980745
571000	-771.4763598717022	-41.95769752128496	-729.5186623504172	0.3868773650328132	3.908032403602683	0.5866710956235952	1.0	1.0	-729.5186623504172	0.0	-42.49098845159306
572000	-763.1399506051181	-36.114448221559734	-727.0255023835583	0.29636339998487077	3.4306011824901437	0.7072428125291786	1.0	1.0	-727.0255023835583	0.0	-36.46082945299215
573000	-762.4419354829934	-38.87044851992486	-723.5714869630685	0.2739449475751656	3.3869283261852043	0.6795025155037937	1.0	1.0	-723.5714869630685	0.0	-39.25684286335026
574000	-772.0224802402516	-49.31837462560746	-722.7041056146442	0.24964341004238172	3.7667716176407815	0.7626151901719137	1.0	1.0	-722.7041056146442	0.0	-49.58937633845984
575000	-767.4384614604799	-49.622602327262705	-717.8158591332171	0.29083674350360844	3.9045378191561415	0.7429577169619082	1.0	1.0	-717.8158591332171	0.0	-49.91971847169679
576000	-768.1696123920007	-43.64640663786189	-724.5232057541388	0.32763564317926663	3.786824972395825	0.5878134593482994	1.0	1.0	-724.5232057541388	0.0	-44.177752265304804
577000	-778.8094673098819	-34.64013879579929	-744.1693285140826	0.2631422057803602	3.112692305966185	0.630397816358844	1.0	1.0	-744.1693285140826	0.0	-35.10154300016148
578000	-791.7100982398924	-57.595241462818315	-734.1148567770741	0.5092499761049101	4.560768109871468	1.060389200831136	1.0	1.0	-734.1148567770741	0.0	-57.53660545150951
579000	-772.3495555469486	-38.99467305856971	-733.354882488379	0.3768742108906485	3.9255584245913564	0.5655830268687151	1.0	1.0	-733.354882488379	0.0	-39.564571232512
580000	-776.4693374281518	-49.9320622695714	-726.5372751585804	0.3531176677169382	4.033245961755414	0.942819478976212	1.0	1.0	-726.5372751585804	0.0	-49.990942716952546
581000	-771.3932976843727	-35.36805425706305	-736.0252434273096	0.36076133428756635	3.7805974859328635	0.5840686424820904	1.0	1.0	-736.0252434273096	0.0	-35.90579102164729
582000	-778.4363677972883	-45.82016367415311	-732.6162041231352	0.748985081563675	4.633080807431272	0.5697061196947747	1.0	1.0	-732.6162041231352	0.0	-46.382798304766254
583000	-764.6633361753961	-40.11159744780742	-724.5517387275887	0.3322283963946908	3.7373096263546466	0.7262511642456098	1.0	1.0	-724.5517387275887	0.0	-40.43145681555261
584000	-770.1897794793773	-46.948820114648676	-723.2409593647286	0.398358519236127	4.048886199471838	0.8112638789313281	1.0	1.0	-723.2409593647286	0.0	-47.157982017697044
585000	-763.3182404220089	-37.422791379189135	-725.8954490428198	0.27851691519662336	3.399155620440083	0.5676524917592102	1.0	1.0	-725.8954490428198	0.0	-37.98903723698543
586000	-749.2776997985612	-17.77898085048448	-731.4987189480768	0.2785466635903738	2.8137455326050396	0.3365811495798691	1.0	1.0	-731.4987189480768	0.0	-18.86789685173457
587000	-775.0429770497742	-45.58658239610377	-729.4563946536705	0.5814604864963474	4.427352069166354	0.6603843245730917	1.0	1.0	-729.4563946536705	0.0	-46.00151569960281
588000	-779.3744468236349	-47.26814591835501	-732.1063009052799	0.3192658751735412	4.037183707702008	0.7643110298819075	1.0	1.0	-732.1063009052799	0.0	-47.536926383860944
589000	-767.3168336832778	-45.577608372950266	-721.7392253103275	0.2511312670061799	3.673405035645232	0.8070471987435969	1.0	1.0	-721.7392253103275	0.0	-45.79198149872156
590000	-786.7124435536724	-60.61135858037949	-726.1010849732929	0.5892796823410883	5.140576755197014	0.9178892939405839	1.0	1.0	-726.1010849732929	0.0	-60.69703707086919
591000	-782.0634483469436	-47.97844254290843	-734.0850058040352	0.4606600803403702	4.546104116327409	0.6963857376536026	1.0	1.0	-734.0850058040352	0.0	-48.34029409433304
592000	-776.9922259140369	-28.98592715692426	-748.0062987571126	0.29023391583749036	3.3127997677813257	0.5800013469643567	1.0	1.0	-748.0062987571126	0.0	-29.53065201003624
593000	-782.4798876827266	-42.446287366521425	-740.0336003162051	0.35590585027021737	3.8271830625534036	0.7512171857065799	1.0	1.0	-740.0336003162051	0.0	-42.73234784021998
594000	-781.8764554223238	-41.3758792674386	-740.5005761548853	0.3723661647352935	3.904404898747986	0.655374020841404	1.0	1.0	-740.5005761548853	0.0	-41.79842844959236
595000	-793.3225276737343	-46.921593940214024	-746.4009337335202	0.5095429406855628	4.27646442143003	0.7021654071992351	1.0	1.0	-746.4009337335202	0.0	-47.275180220154056
596000	-788.6682524978943	-53.56117952957005	-735.1070729683242	0.2994627681390233	3.9711398850968944	0.7143273353631794	1.0	1.0	-735.1070729683242	0.0	-53.89759349840036
597000	-771.9140986748025	-46.88776293505153	-725.026335739751	0.2895360860263218	3.6916778055005937	0.7569225919772272	1.0	1.0	-725.026335739751	0.0	-47.166257222149554
598000	-767.0697000714309	-40.60750337678307	-726.4621966946479	0.5059444981333431	4.0966331121990365	0.7177938036229419	1.0	1.0	-726.4621966946479	0.0	-40.93907630956511
599000	-774.6990974262281	-45.26657895252265	-729.4325184737055	0.47724484906636633	4.204813020208462	0.6591669054159879	1.0	1.0	-729.4325184737055	0.0	-45.68335745835238
600000	-774.4251428750523	-49.21952841194466	-725.2056144631076	0.30094879589105966	4.084662922424821	0.7754050787575157	1.0	1.0	-725.2056144631076	0.0	-49.47389811587643
601000	-787.8495254208378	-52.57691570308474	-735.2726097177531	0.30421531938193636	4.071911704483747	0.9198496299590486	1.0	1.0	-735.2726097177531	0.0	-52.660460771099125
602000	-805.0091850079338	-57.140613026538325	-747.8685719813955	0.43958642287332567	4.568766947254398	0.9740257150869588	1.0	1.0	-747.8685719813955	0.0	-57.16693060071974
603000	-784.6651127286907	-47.40945732001553	-737.2556554086751	0.293761212432653	3.732575608002766	0.7394908614976825	1.0	1.0	-737.2556554086751	0.0	-47.71125067462035
604000	-778.5794008018609	-48.09565461279006	-730.4837461890708	0.3058534763075974	3.829440973575979	0.6955428262414891	1.0	1.0	-730.4837461890708	0.0	-48.45871730613245
605000	-784.19885382358	-50.888061103076375	-733.3107927205036	0.35143300512996883	4.119988148218968	0.8578181248796996	1.0	1.0	-733.3107927205036	0.0	-51.0414242807252
606000	-778.6808836198625	-52.40411396953341	-726.276769650329	0.32317507191616224	4.125510941739174	0.7109541034665442	1.0	1.0	-726.276769650329	0.0	-52.74526137290227
607000	-791.5635550837771	-52.37883445917881	-739.1847206245983	2.1454418709010783	7.81903176557777	0.796385132853399	1.0	1.0	-739.1847206245983	0.0	-52.60650683410408
608000	-799.5606545145554	-53.07122931911568	-746.4894251954397	1.0629383988050056	5.363922663474995	0.7784284398593833	1.0	1.0	-746.4894251954397	0.0	-53.32170753160896
609000	-793.1897786216822	-57.00156594407881	-736.1882126776034	0.26666167007543584	3.923562931848782	0.6746233843214952	1.0	1.0	-736.1882126776034	0.0	-57.39516663707326
610000	-780.2009119738647	-40.981099174426454	-739.2198127994382	0.26152666121665563	3.322827598492897	0.7123870905616315	1.0	1.0	-739.2198127994382	0.0	-41.32023302323052
611000	-783.7912703555272	-49.021598746645374	-734.7696716088818	0.25804806648335626	3.6146140596083995	0.6754284615489567	1.0	1.0	-734.7696716088818	0.0	-49.41400677829818
612000	-789.2562565949161	-42.630949355824924	-746.6253072390912	0.31089426863217573	3.523737390766	0.6777332292268377	1.0	1.0	-746.6253072390912	0.0	-43.019950891532204
613000	-782.5463404115714	-37.012265841880456	-745.5340745696909	0.32789399847747414	3.5230130666027875	0.7363742200299197	1.0	1.0	-745.5340745696909	0.0	-37.318282680243534
614000	-772.8743031570752	-38.64914065376982	-734.2251625033055	0.2650617527883568	3.4022698807827005	0.7175652648727466	1.0	1.0	-734.2251625033055	0.0	-38.98103202777976
615000	-789.1685307240073	-39.18968405946526	-749.9788466645421	0.28233208254935954	3.6015947425067387	0.6922702077157499	1.0	1.0	-749.9788466645421	0.0	-39.55746298548697
616000	-779.529815395435	-44.36932426102551	-735.1604911344094	0.2594832200755016	3.544798005515439	0.6915768171321396	1.0	1.0	-735.1604911344094	0.0	-44.738105307410514
617000	-787.5592243816551	-41.39257823225497	-746.1666461494001	0.35001676935473336	3.7620233300056314	0.6646337863315485	1.0	1.0	-746.1666461494001	0.0	-41.80109731953642
618000	-793.9267895162197	-43.71464675695535	-750.2121427592643	0.3351757663597944	4.0811919952393625	0.6603089619980133	1.0	1.0	-750.2121427592643	0.0	-44.129694186233515
619000	-777.8827118956211	-39.832396109388036	-738.0503157862331	0.27924139347011634	3.3426583034562984	0.6698578033824262	1.0	1.0	-738.0503157862331	0.0	-40.23308593228745
620000	-766.015783252838	-37.22331180694808	-728.7924714458899	0.2619364813506116	3.301103501201226	0.7748039406064116	1.0	1.0	-728.7924714458899	0.0	-37.47845706846432
621000	-753.5898641487971	-23.585500096168705	-730.0043640526284	0.2968686885869239	2.985949412268347	0.4449306992024879	1.0	1.0	-730.0043640526284	0.0	-24.3953368372613
622000	-765.5525001814989	-45.83881350694438	-719.7136866745545	0.37224174806375754	3.941868271031709	0.6879439672273506	1.0	1.0	-719.7136866745545	0.0	-46.212861394313286
623000	-777.960456882206	-51.47089117471175	-726.4895657074943	0.2756538133584751	4.158033199505024	0.7208937654172445	1.0	1.0	-726.4895657074943	0.0	-51.79815467067301
624000	-775.4116040328018	-30.97149593761212	-744.4401080951898	0.2310068386411668	3.029144048079859	0.5210683422592873	1.0	1.0	-744.4401080951898	0.0	-31.62337000830177
625000	-771.0490817818122	-36.37583375500291	-734.6732480268093	0.2779161438824823	3.4081191918795564	0.7091947006322745	1.0	1.0	-734.6732480268093	0.0	-36.71945893215058
626000	-760.799486600694	-31.332101704132167	-729.4673848965618	0.24723309912202066	3.117211048657213	0.6162703462033536	1.0	1.0	-729.4673848965618	0.0	-31.81617124217089
627000	-775.9462898896255	-41.933856464129725	-734.0124334254958	0.33809261097209053	3.6815124251030404	0.6159810021729838	1.0	1.0	-734.0124334254958	0.0	-42.41839562070215
628000	-775.0277249415813	-43.576586253530365	-731.4511386880508	0.24708943934921976	3.6955207128243113	0.7492483602731603	1.0	1.0	-731.4511386880508	0.0	-43.86527101482902
629000	-782.8279689148512	-47.28392247901457	-735.5440464358367	0.24729450377246762	3.7135560213783636	0.5905922818114148	1.0	1.0	-735.5440464358367	0.0	-47.81055185717791
630000	-776.8829598026249	-42.58928487485523	-734.2936749277696	0.30527815199277514	3.914998135614382	0.7894651904760625	1.0	1.0	-734.2936749277696	0.0	-42.82568441172761
631000	-775.8269600318796	-41.981770244413575	-733.845189787466	0.38228881443132845	4.107961212842556	0.6742311528107428	1.0	1.0	-733.845189787466	0.0	-42.375952514607064
632000	-777.6241797802793	-45.15951143543078	-732.4646683448485	0.3278892454696953	3.8525900536226767	0.6279804039609355	1.0	1.0	-732.4646683448485	0.0	-45.62475775233538
633000	-768.0940633787936	-33.88041442926392	-734.2136489495297	0.3191982983321449	3.3784542689307933	0.5935760329288813	1.0	1.0	-734.2136489495297	0.0	-34.40200439302163
634000	-785.2624837861379	-44.604941056453804	-740.6575427296841	0.30245445872303695	4.047132493848191	0.7288291875406677	1.0	1.0	-740.6575427296841	0.0	-44.92125694154606
635000	-766.3510311031655	-39.61714375675123	-726.7338873464142	0.25854657086760374	3.506325523115601	0.594351223707261	1.0	1.0	-726.7338873464142	0.0	-40.13742860542873
